GetFileSize,4395,,,
GetFileSizeEx,366,,,
SetFileAttributes,0,,,
GetFileType,44,,,
CopyFileEx,0,,,
CopyFile,0,,,
DeleteFile,0,,,
EncryptFile,0,,,
NtReadFile,78840,,,
NtWriteFile,1766,,,
GetFileAttributes,0,,,
GetFileAttributesEx,0,,,
CryptDeriveKey,0,,,
CryptDecodeObject,0,,,
CryptGenKey,0,,,
CryptImportPublicKeyInfo,0,,,
CryptAcquireContext,0,,,
CryptAcquireContextW,4,,,
RegCloseKey,61423,,,
RegCreateKeyExW,699,,,
RegDeleteKeyW,11,,,
RegQueryValueExW,43256,,,
RegSetValueExW,362,,,
RegEnumKeyExA,270,,,
RegOpenKeyExW,54075,,,
NtQueryValueKey,15388,,,
NtOpenKey,17874,,,
socket,101,,,
InternetOpen,0,,,
shutdown,67,,,
sendto,0,,,
connect,99,,,
bind,44,,,
listen,0,,,
accept,0,,,
recv,929,,,
send,208,,,
InternetOpenUrl,0,,,
InternetReadFile,87,,,
InternetWriteFile,0,,,
CreateThread,136,,,
CreateRemoteThread,0,,,
NtResumeThread,53,,,
NtGetContextThread,0,,,
NtSetContextThread,0,,,
CreateProcessInternalW,62,,,
NtOpenProcess,791,,,
Process32NextW,116471,,,
Process32FirstW,3028,,,
NtTerminateProcess,90,,,
FindNextFile,0,,,
FindFirstFile,0,,,
FindFirstFileEx,0,,,
SetFilePointer,98831,,,
SetFilePointerEx,260,,,
GetFileSize,4537,,,
GetFileSizeEx,411,,,
SetFileAttributes,0,,,
GetFileType,44,,,
CopyFileEx,0,,,
CopyFile,0,,,
DeleteFile,0,,,
EncryptFile,0,,,
NtReadFile,79425,,,
NtWriteFile,1807,,,
GetFileAttributes,0,,,
GetFileAttributesEx,0,,,
CryptDeriveKey,0,,,
CryptDecodeObject,0,,,
CryptGenKey,0,,,
CryptImportPublicKeyInfo,0,,,
CryptAcquireContext,0,,,
CryptAcquireContextW,4,,,
RegCloseKey,63315,,,
RegCreateKeyExW,742,,,
RegDeleteKeyW,13,,,
RegQueryValueExW,45077,,,
RegSetValueExW,372,,,
RegEnumKeyExA,270,,,
RegOpenKeyExW,55536,,,
NtQueryValueKey,24514,,,
NtOpenKey,18156,,,
socket,111,,,
InternetOpen,0,,,
shutdown,76,,,
sendto,0,,,
connect,108,,,
bind,44,,,
listen,0,,,
accept,0,,,
recv,929,,,
send,208,,,
InternetOpenUrl,0,,,
InternetReadFile,87,,,
InternetWriteFile,0,,,
CreateThread,163,,,
CreateRemoteThread,0,,,
NtResumeThread,65,,,
NtGetContextThread,0,,,
NtSetContextThread,0,,,
CreateProcessInternalW,77,,,
NtOpenProcess,1188,,,
Process32NextW,116471,,,
Process32FirstW,3028,,,
NtTerminateProcess,132,,,
FindNextFile,0,,,
FindFirstFile,0,,,
FindFirstFileEx,0,,,
SetFilePointer,99351,,,
SetFilePointerEx,386,,,
GetFileSize,4635,,,
GetFileSizeEx,477,,,
SetFileAttributes,0,,,
GetFileType,56,,,
CopyFileEx,0,,,
CopyFile,0,,,
DeleteFile,0,,,
EncryptFile,0,,,
NtReadFile,80130,,,
NtWriteFile,2586,,,
GetFileAttributes,0,,,
GetFileAttributesEx,0,,,
CryptDeriveKey,0,,,
CryptDecodeObject,0,,,
CryptGenKey,0,,,
CryptImportPublicKeyInfo,0,,,
CryptAcquireContext,0,,,
CryptAcquireContextW,5,,,
RegCloseKey,67659,,,
RegCreateKeyExW,898,,,
RegDeleteKeyW,14,,,
RegQueryValueExW,50536,,,
RegSetValueExW,466,,,
RegEnumKeyExA,381,,,
RegOpenKeyExW,59908,,,
NtQueryValueKey,24744,,,
NtOpenKey,18570,,,
socket,143,,,
InternetOpen,0,,,
shutdown,95,,,
sendto,0,,,
connect,140,,,
bind,62,,,
listen,0,,,
accept,0,,,
recv,1404,,,
send,310,,,
InternetOpenUrl,0,,,
InternetReadFile,130,,,
InternetWriteFile,0,,,
CreateThread,193,,,
CreateRemoteThread,0,,,
NtResumeThread,80,,,
NtGetContextThread,0,,,
NtSetContextThread,0,,,
CreateProcessInternalW,89,,,
NtOpenProcess,1291,,,
Process32NextW,116471,,,
Process32FirstW,3028,,,
NtTerminateProcess,144,,,
FindNextFile,0,,,
FindFirstFile,0,,,
FindFirstFileEx,0,,,
SetFilePointer,99425,,,
SetFilePointerEx,386,,,
GetFileSize,4767,,,
GetFileSizeEx,511,,,
SetFileAttributes,0,,,
GetFileType,59,,,
CopyFileEx,0,,,
CopyFile,0,,,
DeleteFile,0,,,
EncryptFile,0,,,
NtReadFile,80265,,,
NtWriteFile,2592,,,
GetFileAttributes,0,,,
GetFileAttributesEx,0,,,
CryptDeriveKey,0,,,
CryptDecodeObject,0,,,
CryptGenKey,0,,,
CryptImportPublicKeyInfo,0,,,
CryptAcquireContext,0,,,
CryptAcquireContextW,5,,,
RegCloseKey,68916,,,
RegCreateKeyExW,930,,,
RegDeleteKeyW,16,,,
RegQueryValueExW,52256,,,
RegSetValueExW,474,,,
RegEnumKeyExA,381,,,
RegOpenKeyExW,61257,,,
NtQueryValueKey,29066,,,
NtOpenKey,18739,,,
socket,143,,,
InternetOpen,0,,,
shutdown,95,,,
sendto,0,,,
connect,140,,,
bind,62,,,
listen,0,,,
accept,0,,,
recv,1404,,,
send,310,,,
InternetOpenUrl,0,,,
InternetReadFile,130,,,
InternetWriteFile,0,,,
CreateThread,198,,,
CreateRemoteThread,0,,,
NtResumeThread,82,,,
NtGetContextThread,0,,,
NtSetContextThread,0,,,
CreateProcessInternalW,92,,,
NtOpenProcess,1499,,,
Process32NextW,116471,,,
Process32FirstW,3028,,,
NtTerminateProcess,156,,,
FindNextFile,0,,,
FindFirstFile,0,,,
FindFirstFileEx,0,,,
SetFilePointer,99474,,,
SetFilePointerEx,386,,,
GetFileSize,4783,,,
GetFileSizeEx,534,,,
SetFileAttributes,0,,,
GetFileType,59,,,
CopyFileEx,0,,,
CopyFile,0,,,
DeleteFile,0,,,
EncryptFile,0,,,
NtReadFile,80341,,,
NtWriteFile,2593,,,
GetFileAttributes,0,,,
GetFileAttributesEx,0,,,
CryptDeriveKey,0,,,
CryptDecodeObject,0,,,
CryptGenKey,0,,,
CryptImportPublicKeyInfo,0,,,
CryptAcquireContext,0,,,
CryptAcquireContextW,5,,,
RegCloseKey,70115,,,
RegCreateKeyExW,933,,,
RegDeleteKeyW,17,,,
RegQueryValueExW,54051,,,
RegSetValueExW,475,,,
RegEnumKeyExA,381,,,
RegOpenKeyExW,62561,,,
NtQueryValueKey,30938,,,
NtOpenKey,18836,,,
socket,143,,,
InternetOpen,0,,,
shutdown,95,,,
sendto,0,,,
connect,140,,,
bind,62,,,
listen,0,,,
accept,0,,,
recv,1404,,,
send,310,,,
InternetOpenUrl,0,,,
InternetReadFile,130,,,
InternetWriteFile,0,,,
CreateThread,200,,,
CreateRemoteThread,0,,,
NtResumeThread,83,,,
NtGetContextThread,0,,,
NtSetContextThread,0,,,
CreateProcessInternalW,97,,,
NtOpenProcess,1582,,,
Process32NextW,145710,,,
Process32FirstW,3773,,,
NtTerminateProcess,162,,,
FindNextFile,0,,,
FindFirstFile,0,,,
FindFirstFileEx,0,,,
SetFilePointer,99476,,,
SetFilePointerEx,386,,,
GetFileSize,4783,,,
GetFileSizeEx,534,,,
SetFileAttributes,0,,,
GetFileType,59,,,
CopyFileEx,0,,,
CopyFile,0,,,
DeleteFile,0,,,
EncryptFile,0,,,
NtReadFile,80343,,,
NtWriteFile,2595,,,
GetFileAttributes,0,,,
GetFileAttributesEx,0,,,
CryptDeriveKey,0,,,
CryptDecodeObject,0,,,
CryptGenKey,0,,,
CryptImportPublicKeyInfo,0,,,
CryptAcquireContext,0,,,
CryptAcquireContextW,5,,,
RegCloseKey,70116,,,
RegCreateKeyExW,933,,,
RegDeleteKeyW,17,,,
RegQueryValueExW,54051,,,
RegSetValueExW,475,,,
RegEnumKeyExA,381,,,
RegOpenKeyExW,62594,,,
NtQueryValueKey,30942,,,
NtOpenKey,18840,,,
socket,143,,,
InternetOpen,0,,,
shutdown,95,,,
sendto,0,,,
connect,140,,,
bind,62,,,
listen,0,,,
accept,0,,,
recv,1404,,,
send,310,,,
InternetOpenUrl,0,,,
InternetReadFile,130,,,
InternetWriteFile,0,,,
CreateThread,200,,,
CreateRemoteThread,0,,,
NtResumeThread,83,,,
NtGetContextThread,0,,,
NtSetContextThread,0,,,
CreateProcessInternalW,98,,,
NtOpenProcess,1583,,,
Process32NextW,145710,,,
Process32FirstW,3773,,,
NtTerminateProcess,168,,,
FindNextFile,0,,,
FindFirstFile,0,,,
FindFirstFileEx,0,,,
SetFilePointer,99477,,,
SetFilePointerEx,386,,,
GetFileSize,4784,,,
GetFileSizeEx,534,,,
SetFileAttributes,0,,,
GetFileType,59,,,
CopyFileEx,0,,,
CopyFile,0,,,
DeleteFile,0,,,
EncryptFile,0,,,
NtReadFile,80362,,,
NtWriteFile,2612,,,
GetFileAttributes,0,,,
GetFileAttributesEx,0,,,
CryptDeriveKey,0,,,
CryptDecodeObject,0,,,
CryptGenKey,0,,,
CryptImportPublicKeyInfo,0,,,
CryptAcquireContext,0,,,
CryptAcquireContextW,5,,,
RegCloseKey,70141,,,
RegCreateKeyExW,933,,,
RegDeleteKeyW,17,,,
RegQueryValueExW,54051,,,
RegSetValueExW,475,,,
RegEnumKeyExA,405,,,
RegOpenKeyExW,62594,,,
NtQueryValueKey,30946,,,
NtOpenKey,18844,,,
socket,143,,,
InternetOpen,0,,,
shutdown,95,,,
sendto,0,,,
connect,140,,,
bind,62,,,
listen,0,,,
accept,0,,,
recv,1404,,,
send,310,,,
InternetOpenUrl,0,,,
InternetReadFile,130,,,
InternetWriteFile,0,,,
CreateThread,200,,,
CreateRemoteThread,0,,,
NtResumeThread,83,,,
NtGetContextThread,0,,,
NtSetContextThread,0,,,
CreateProcessInternalW,99,,,
NtOpenProcess,1583,,,
Process32NextW,145745,,,
Process32FirstW,3774,,,
NtTerminateProcess,174,,,
FindNextFile,0,,,
FindFirstFile,0,,,
FindFirstFileEx,0,,,
SetFilePointer,99478,,,
SetFilePointerEx,386,,,
GetFileSize,4786,,,
GetFileSizeEx,534,,,
SetFileAttributes,0,,,
GetFileType,59,,,
CopyFileEx,0,,,
CopyFile,0,,,
DeleteFile,0,,,
EncryptFile,0,,,
NtReadFile,80382,,,
NtWriteFile,2629,,,
GetFileAttributes,0,,,
GetFileAttributesEx,0,,,
CryptDeriveKey,0,,,
CryptDecodeObject,0,,,
CryptGenKey,0,,,
CryptImportPublicKeyInfo,0,,,
CryptAcquireContext,0,,,
CryptAcquireContextW,5,,,
RegCloseKey,70166,,,
RegCreateKeyExW,933,,,
RegDeleteKeyW,17,,,
RegQueryValueExW,54051,,,
