socket,4,,,,
InternetOpen,0,,,,
shutdown,5,,,,
sendto,6886,,,,
connect,0,,,,
bind,20,,,,
listen,0,,,,
accept,3,,,,
recv,0,,,,
send,0,,,,
InternetOpenUrl,0,,,,
InternetReadFile,0,,,,
InternetWriteFile,0,,,,
CreateThread,235,,,,
CreateRemoteThread,0,,,,
NtResumeThread,114,,,,
NtGetContextThread,6,,,,
NtSetContextThread,5,,,,
CreateProcessInternalW,33,,,,
NtOpenProcess,10191,,,,
Process32NextW,68,,,,
Process32FirstW,2,,,,
NtTerminateProcess,80,,,,
FindNextFile,0,,,,
FindFirstFile,0,,,,
FindFirstFileEx,0,,,,
SetFilePointer,8965,,,,
SetFilePointerEx,1310,,,,
GetFileSize,515,,,,
GetFileSizeEx,251,,,,
SetFileAttributes,0,,,,
GetFileType,53,,,,
CopyFileEx,0,,,,
CopyFile,0,,,,
DeleteFile,0,,,,
EncryptFile,0,,,,
NtReadFile,10195,,,,
NtWriteFile,22285,,,,
GetFileAttributes,0,,,,
GetFileAttributesEx,0,,,,
CryptDeriveKey,0,,,,
CryptDecodeObject,0,,,,
CryptGenKey,0,,,,
CryptImportPublicKeyInfo,0,,,,
CryptAcquireContext,0,,,,
CryptAcquireContextW,5,,,,
RegCloseKey,16133,,,,
RegCreateKeyExW,795,,,,
RegDeleteKeyW,0,,,,
RegQueryValueExW,17024,,,,
RegSetValueExW,354,,,,
RegEnumKeyExA,217,,,,
RegOpenKeyExW,17733,,,,
NtQueryValueKey,48310,,,,
NtOpenKey,45314,,,,
socket,4,,,,
InternetOpen,0,,,,
shutdown,5,,,,
sendto,6886,,,,
connect,0,,,,
bind,20,,,,
listen,0,,,,
accept,3,,,,
recv,0,,,,
send,0,,,,
InternetOpenUrl,0,,,,
InternetReadFile,0,,,,
InternetWriteFile,0,,,,
CreateThread,236,,,,
CreateRemoteThread,0,,,,
NtResumeThread,115,,,,
NtGetContextThread,6,,,,
NtSetContextThread,5,,,,
CreateProcessInternalW,33,,,,
NtOpenProcess,10191,,,,
Process32NextW,68,,,,
Process32FirstW,2,,,,
NtTerminateProcess,80,,,,
FindNextFile,0,,,,
FindFirstFile,0,,,,
FindFirstFileEx,0,,,,
SetFilePointer,8965,,,,
SetFilePointerEx,1310,,,,
GetFileSize,515,,,,
GetFileSizeEx,251,,,,
SetFileAttributes,0,,,,
GetFileType,53,,,,
CopyFileEx,0,,,,
CopyFile,0,,,,
DeleteFile,0,,,,
EncryptFile,0,,,,
NtReadFile,10196,,,,
NtWriteFile,22286,,,,
GetFileAttributes,0,,,,
GetFileAttributesEx,0,,,,
CryptDeriveKey,0,,,,
CryptDecodeObject,0,,,,
CryptGenKey,0,,,,
CryptImportPublicKeyInfo,0,,,,
CryptAcquireContext,0,,,,
CryptAcquireContextW,5,,,,
RegCloseKey,16138,,,,
RegCreateKeyExW,795,,,,
RegDeleteKeyW,0,,,,
RegQueryValueExW,17025,,,,
RegSetValueExW,354,,,,
RegEnumKeyExA,217,,,,
RegOpenKeyExW,17737,,,,
NtQueryValueKey,48316,,,,
NtOpenKey,45321,,,,
socket,4,,,,
InternetOpen,0,,,,
shutdown,5,,,,
sendto,6886,,,,
connect,0,,,,
bind,20,,,,
listen,0,,,,
accept,3,,,,
recv,0,,,,
send,0,,,,
InternetOpenUrl,0,,,,
InternetReadFile,0,,,,
InternetWriteFile,0,,,,
CreateThread,237,,,,
CreateRemoteThread,0,,,,
NtResumeThread,116,,,,
NtGetContextThread,6,,,,
NtSetContextThread,5,,,,
CreateProcessInternalW,33,,,,
NtOpenProcess,10191,,,,
Process32NextW,68,,,,
Process32FirstW,2,,,,
NtTerminateProcess,80,,,,
FindNextFile,0,,,,
FindFirstFile,0,,,,
FindFirstFileEx,0,,,,
SetFilePointer,8965,,,,
SetFilePointerEx,1310,,,,
GetFileSize,515,,,,
GetFileSizeEx,251,,,,
SetFileAttributes,0,,,,
GetFileType,53,,,,
CopyFileEx,0,,,,
CopyFile,0,,,,
DeleteFile,0,,,,
EncryptFile,0,,,,
NtReadFile,10197,,,,
NtWriteFile,22287,,,,
GetFileAttributes,0,,,,
GetFileAttributesEx,0,,,,
CryptDeriveKey,0,,,,
CryptDecodeObject,0,,,,
CryptGenKey,0,,,,
CryptImportPublicKeyInfo,0,,,,
CryptAcquireContext,0,,,,
CryptAcquireContextW,5,,,,
RegCloseKey,16143,,,,
RegCreateKeyExW,795,,,,
RegDeleteKeyW,0,,,,
RegQueryValueExW,17026,,,,
RegSetValueExW,354,,,,
RegEnumKeyExA,217,,,,
RegOpenKeyExW,17741,,,,
NtQueryValueKey,48322,,,,
NtOpenKey,45328,,,,
socket,4,,,,
InternetOpen,0,,,,
shutdown,5,,,,
sendto,6886,,,,
connect,0,,,,
bind,20,,,,
listen,0,,,,
accept,3,,,,
recv,0,,,,
send,0,,,,
InternetOpenUrl,0,,,,
InternetReadFile,0,,,,
InternetWriteFile,0,,,,
CreateThread,238,,,,
CreateRemoteThread,0,,,,
NtResumeThread,117,,,,
NtGetContextThread,6,,,,
NtSetContextThread,5,,,,
CreateProcessInternalW,33,,,,
NtOpenProcess,10191,,,,
Process32NextW,68,,,,
Process32FirstW,2,,,,
NtTerminateProcess,80,,,,
FindNextFile,0,,,,
FindFirstFile,0,,,,
FindFirstFileEx,0,,,,
SetFilePointer,8965,,,,
SetFilePointerEx,1310,,,,
GetFileSize,515,,,,
GetFileSizeEx,251,,,,
SetFileAttributes,0,,,,
GetFileType,53,,,,
CopyFileEx,0,,,,
CopyFile,0,,,,
DeleteFile,0,,,,
EncryptFile,0,,,,
NtReadFile,10198,,,,
NtWriteFile,22288,,,,
GetFileAttributes,0,,,,
GetFileAttributesEx,0,,,,
CryptDeriveKey,0,,,,
CryptDecodeObject,0,,,,
CryptGenKey,0,,,,
CryptImportPublicKeyInfo,0,,,,
CryptAcquireContext,0,,,,
CryptAcquireContextW,5,,,,
RegCloseKey,16148,,,,
RegCreateKeyExW,795,,,,
RegDeleteKeyW,0,,,,
RegQueryValueExW,17027,,,,
RegSetValueExW,354,,,,
RegEnumKeyExA,217,,,,
RegOpenKeyExW,17745,,,,
NtQueryValueKey,48328,,,,
NtOpenKey,45335,,,,
socket,4,,,,
InternetOpen,0,,,,
shutdown,5,,,,
sendto,6886,,,,
connect,0,,,,
bind,20,,,,
listen,0,,,,
accept,3,,,,
recv,0,,,,
send,0,,,,
InternetOpenUrl,0,,,,
InternetReadFile,0,,,,
InternetWriteFile,0,,,,
CreateThread,239,,,,
CreateRemoteThread,0,,,,
NtResumeThread,118,,,,
NtGetContextThread,6,,,,
NtSetContextThread,5,,,,
CreateProcessInternalW,33,,,,
NtOpenProcess,10191,,,,
Process32NextW,68,,,,
Process32FirstW,2,,,,
NtTerminateProcess,80,,,,
FindNextFile,0,,,,
FindFirstFile,0,,,,
FindFirstFileEx,0,,,,
SetFilePointer,8965,,,,
SetFilePointerEx,1310,,,,
GetFileSize,515,,,,
GetFileSizeEx,251,,,,
SetFileAttributes,0,,,,
GetFileType,53,,,,
CopyFileEx,0,,,,
CopyFile,0,,,,
DeleteFile,0,,,,
EncryptFile,0,,,,
NtReadFile,10199,,,,
NtWriteFile,22289,,,,
GetFileAttributes,0,,,,
GetFileAttributesEx,0,,,,
CryptDeriveKey,0,,,,
CryptDecodeObject,0,,,,
CryptGenKey,0,,,,
CryptImportPublicKeyInfo,0,,,,
CryptAcquireContext,0,,,,
CryptAcquireContextW,5,,,,
RegCloseKey,16153,,,,
RegCreateKeyExW,795,,,,
RegDeleteKeyW,0,,,,
RegQueryValueExW,17028,,,,
RegSetValueExW,354,,,,
RegEnumKeyExA,217,,,,
RegOpenKeyExW,17750,,,,
NtQueryValueKey,48334,,,,
NtOpenKey,45342,,,,
socket,4,,,,
InternetOpen,0,,,,
shutdown,5,,,,
sendto,6886,,,,
connect,0,,,,
bind,20,,,,
listen,0,,,,
accept,3,,,,
recv,0,,,,
send,0,,,,
InternetOpenUrl,0,,,,
InternetReadFile,0,,,,
InternetWriteFile,0,,,,
CreateThread,240,,,,
CreateRemoteThread,0,,,,
NtResumeThread,119,,,,
NtGetContextThread,6,,,,
NtSetContextThread,5,,,,
CreateProcessInternalW,33,,,,
NtOpenProcess,10191,,,,
Process32NextW,68,,,,
Process32FirstW,2,,,,
NtTerminateProcess,80,,,,
FindNextFile,0,,,,
FindFirstFile,0,,,,
FindFirstFileEx,0,,,,
SetFilePointer,8965,,,,
SetFilePointerEx,1310,,,,
GetFileSize,515,,,,
GetFileSizeEx,251,,,,
SetFileAttributes,0,,,,
GetFileType,53,,,,
CopyFileEx,0,,,,
CopyFile,0,,,,
DeleteFile,0,,,,
EncryptFile,0,,,,
NtReadFile,10200,,,,
NtWriteFile,22290,,,,
GetFileAttributes,0,,,,
GetFileAttributesEx,0,,,,
CryptDeriveKey,0,,,,
CryptDecodeObject,0,,,,
CryptGenKey,0,,,,
CryptImportPublicKeyInfo,0,,,,
CryptAcquireContext,0,,,,
CryptAcquireContextW,5,,,,
RegCloseKey,16155,,,,
RegCreateKeyExW,795,,,,
RegDeleteKeyW,0,,,,
RegQueryValueExW,17028,,,,
RegSetValueExW,354,,,,
RegEnumKeyExA,217,,,,
RegOpenKeyExW,17752,,,,
NtQueryValueKey,48348,,,,
NtOpenKey,45369,,,,
socket,4,,,,
InternetOpen,0,,,,
shutdown,5,,,,
sendto,6886,,,,
connect,0,,,,
bind,20,,,,
listen,0,,,,
accept,3,,,,
recv,0,,,,
send,0,,,,
InternetOpenUrl,0,,,,
InternetReadFile,0,,,,
InternetWriteFile,0,,,,
CreateThread,241,,,,
CreateRemoteThread,0,,,,
NtResumeThread,120,,,,
NtGetContextThread,6,,,,
NtSetContextThread,5,,,,
CreateProcessInternalW,33,,,,
NtOpenProcess,10191,,,,
Process32NextW,68,,,,
Process32FirstW,2,,,,
NtTerminateProcess,80,,,,
FindNextFile,0,,,,
FindFirstFile,0,,,,
FindFirstFileEx,0,,,,
SetFilePointer,8973,,,,
SetFilePointerEx,1310,,,,
GetFileSize,517,,,,
GetFileSizeEx,251,,,,
SetFileAttributes,0,,,,
GetFileType,53,,,,
CopyFileEx,0,,,,
CopyFile,0,,,,
DeleteFile,0,,,,
EncryptFile,0,,,,
NtReadFile,10221,,,,
NtWriteFile,22325,,,,
GetFileAttributes,0,,,,
GetFileAttributesEx,0,,,,
CryptDeriveKey,0,,,,
CryptDecodeObject,0,,,,
CryptGenKey,0,,,,
CryptImportPublicKeyInfo,0,,,,
CryptAcquireContext,0,,,,
CryptAcquireContextW,5,,,,
RegCloseKey,16387,,,,
RegCreateKeyExW,809,,,,
RegDeleteKeyW,0,,,,
RegQueryValueExW,17218,,,,
RegSetValueExW,359,,,,
RegEnumKeyExA,231,,,,
RegOpenKeyExW,17903,,,,
NtQueryValueKey,48362,,,,
NtOpenKey,45394,,,,
socket,4,,,,
InternetOpen,0,,,,
shutdown,7,,,,
sendto,6886,,,,
connect,0,,,,
bind,26,,,,
listen,0,,,,
accept,3,,,,
recv,0,,,,
send,0,,,,
InternetOpenUrl,0,,,,
InternetReadFile,0,,,,
InternetWriteFile,0,,,,
CreateThread,242,,,,
CreateRemoteThread,0,,,,
NtResumeThread,121,,,,
NtGetContextThread,6,,,,
NtSetContextThread,5,,,,
CreateProcessInternalW,33,,,,
NtOpenProcess,10191,,,,
Process32NextW,68,,,,
Process32FirstW,2,,,,
NtTerminateProcess,80,,,,
FindNextFile,0,,,,
FindFirstFile,0,,,,
FindFirstFileEx,0,,,,
SetFilePointer,8973,,,,
SetFilePointerEx,1310,,,,
GetFileSize,517,,,,
GetFileSizeEx,251,,,,
SetFileAttributes,0,,,,
GetFileType,53,,,,
CopyFileEx,0,,,,
CopyFile,0,,,,
DeleteFile,0,,,,
EncryptFile,0,,,,
NtReadFile,10222,,,,
NtWriteFile,22326,,,,
GetFileAttributes,0,,,,
GetFileAttributesEx,0,,,,
CryptDeriveKey,0,,,,
CryptDecodeObject,0,,,,
CryptGenKey,0,,,,
CryptImportPublicKeyInfo,0,,,,
CryptAcquireContext,0,,,,
CryptAcquireContextW,5,,,,
RegCloseKey,16392,,,,
RegCreateKeyExW,809,,,,
RegDeleteKeyW,0,,,,
RegQueryValueExW,17219,,,,
RegSetValueExW,359,,,,
RegEnumKeyExA,231,,,,
RegOpenKeyExW,17908,,,,
NtQueryValueKey,48368,,,,
NtOpenKey,45401,,,,
socket,4,,,,
InternetOpen,0,,,,
shutdown,7,,,,
sendto,6886,,,,
connect,0,,,,
bind,26,,,,
listen,0,,,,
accept,3,,,,
recv,0,,,,
send,0,,,,
InternetOpenUrl,0,,,,
InternetReadFile,0,,,,
InternetWriteFile,0,,,,
CreateThread,243,,,,
CreateRemoteThread,0,,,,
NtResumeThread,122,,,,
NtGetContextThread,6,,,,
NtSetContextThread,5,,,,
CreateProcessInternalW,33,,,,
NtOpenProcess,10191,,,,
Process32NextW,68,,,,
Process32FirstW,2,,,,
NtTerminateProcess,80,,,,
FindNextFile,0,,,,
FindFirstFile,0,,,,
FindFirstFileEx,0,,,,
SetFilePointer,8981,,,,
SetFilePointerEx,1310,,,,
GetFileSize,519,,,,
GetFileSizeEx,251,,,,
SetFileAttributes,0,,,,
GetFileType,53,,,,
CopyFileEx,0,,,,
CopyFile,0,,,,
DeleteFile,0,,,,
EncryptFile,0,,,,
NtReadFile,10246,,,,
NtWriteFile,22365,,,,
GetFileAttributes,0,,,,
GetFileAttributesEx,0,,,,
CryptDeriveKey,0,,,,
CryptDecodeObject,0,,,,
CryptGenKey,0,,,,
CryptImportPublicKeyInfo,0,,,,
CryptAcquireContext,0,,,,
CryptAcquireContextW,5,,,,
RegCloseKey,16692,,,,
RegCreateKeyExW,823,,,,
RegDeleteKeyW,0,,,,
RegQueryValueExW,17429,,,,
RegSetValueExW,364,,,,
RegEnumKeyExA,263,,,,
RegOpenKeyExW,24957,,,,
NtQueryValueKey,50343,,,,
NtOpenKey,49350,,,,
socket,4,,,,
InternetOpen,0,,,,
shutdown,12,,,,
sendto,6886,,,,
connect,0,,,,
bind,33,,,,
listen,0,,,,
accept,3,,,,
recv,0,,,,
send,0,,,,
InternetOpenUrl,0,,,,
InternetReadFile,981,,,,
InternetWriteFile,0,,,,
CreateThread,245,,,,
CreateRemoteThread,0,,,,
NtResumeThread,123,,,,
NtGetContextThread,6,,,,
NtSetContextThread,5,,,,
CreateProcessInternalW,33,,,,
NtOpenProcess,10191,,,,
Process32NextW,64079,,,,
Process32FirstW,1965,,,,
NtTerminateProcess,80,,,,
FindNextFile,0,,,,
FindFirstFile,0,,,,
FindFirstFileEx,0,,,,
SetFilePointer,11359,,,,
SetFilePointerEx,1747,,,,
GetFileSize,573,,,,
GetFileSizeEx,306,,,,
SetFileAttributes,0,,,,
GetFileType,65,,,,
CopyFileEx,0,,,,
CopyFile,0,,,,
DeleteFile,0,,,,
EncryptFile,0,,,,
NtReadFile,13081,,,,
NtWriteFile,26813,,,,
GetFileAttributes,0,,,,
GetFileAttributesEx,0,,,,
CryptDeriveKey,0,,,,
CryptDecodeObject,0,,,,
CryptGenKey,0,,,,
CryptImportPublicKeyInfo,0,,,,
CryptAcquireContext,0,,,,
CryptAcquireContextW,6,,,,
RegCloseKey,18975,,,,
RegCreateKeyExW,960,,,,
RegDeleteKeyW,0,,,,
RegQueryValueExW,19480,,,,
RegSetValueExW,445,,,,
RegEnumKeyExA,288,,,,
RegOpenKeyExW,27582,,,,
NtQueryValueKey,51235,,,,
NtOpenKey,49556,,,,
socket,4,,,,
InternetOpen,0,,,,
shutdown,12,,,,
sendto,6886,,,,
connect,0,,,,
bind,33,,,,
listen,0,,,,
accept,3,,,,
recv,0,,,,
send,0,,,,
InternetOpenUrl,0,,,,
InternetReadFile,981,,,,
InternetWriteFile,0,,,,
CreateThread,262,,,,
CreateRemoteThread,0,,,,
NtResumeThread,131,,,,
NtGetContextThread,6,,,,
NtSetContextThread,5,,,,
CreateProcessInternalW,37,,,,
NtOpenProcess,10348,,,,
Process32NextW,64079,,,,
Process32FirstW,1965,,,,
NtTerminateProcess,89,,,,
FindNextFile,0,,,,
FindFirstFile,0,,,,
FindFirstFileEx,0,,,,
SetFilePointer,11359,,,,
SetFilePointerEx,1747,,,,
GetFileSize,573,,,,
GetFileSizeEx,306,,,,
SetFileAttributes,0,,,,
GetFileType,65,,,,
CopyFileEx,0,,,,
CopyFile,0,,,,
DeleteFile,0,,,,
EncryptFile,0,,,,
NtReadFile,13082,,,,
NtWriteFile,26814,,,,
GetFileAttributes,0,,,,
GetFileAttributesEx,0,,,,
CryptDeriveKey,0,,,,
CryptDecodeObject,0,,,,
CryptGenKey,0,,,,
CryptImportPublicKeyInfo,0,,,,
CryptAcquireContext,0,,,,
CryptAcquireContextW,6,,,,
RegCloseKey,18977,,,,
RegCreateKeyExW,960,,,,
RegDeleteKeyW,0,,,,
RegQueryValueExW,19480,,,,
RegSetValueExW,445,,,,
RegEnumKeyExA,288,,,,
RegOpenKeyExW,27584,,,,
NtQueryValueKey,51249,,,,
NtOpenKey,49583,,,,
socket,4,,,,
InternetOpen,0,,,,
shutdown,12,,,,
sendto,6886,,,,
connect,0,,,,
bind,33,,,,
listen,0,,,,
accept,3,,,,
recv,0,,,,
send,0,,,,
InternetOpenUrl,0,,,,
InternetReadFile,981,,,,
InternetWriteFile,0,,,,
CreateThread,263,,,,
CreateRemoteThread,0,,,,
NtResumeThread,132,,,,
NtGetContextThread,6,,,,
NtSetContextThread,5,,,,
CreateProcessInternalW,37,,,,
NtOpenProcess,10348,,,,
Process32NextW,64079,,,,
Process32FirstW,1965,,,,
NtTerminateProcess,89,,,,
FindNextFile,0,,,,
FindFirstFile,0,,,,
FindFirstFileEx,0,,,,
SetFilePointer,11359,,,,
SetFilePointerEx,1747,,,,
GetFileSize,573,,,,
GetFileSizeEx,306,,,,
SetFileAttributes,0,,,,
GetFileType,65,,,,
CopyFileEx,0,,,,
CopyFile,0,,,,
DeleteFile,0,,,,
EncryptFile,0,,,,
NtReadFile,13083,,,,
NtWriteFile,26815,,,,
GetFileAttributes,0,,,,
GetFileAttributesEx,0,,,,
CryptDeriveKey,0,,,,
CryptDecodeObject,0,,,,
CryptGenKey,0,,,,
CryptImportPublicKeyInfo,0,,,,
CryptAcquireContext,0,,,,
CryptAcquireContextW,6,,,,
RegCloseKey,18982,,,,
RegCreateKeyExW,960,,,,
RegDeleteKeyW,0,,,,
RegQueryValueExW,19481,,,,
RegSetValueExW,445,,,,
RegEnumKeyExA,288,,,,
RegOpenKeyExW,27588,,,,
NtQueryValueKey,51255,,,,
NtOpenKey,49590,,,,
socket,4,,,,
InternetOpen,0,,,,
shutdown,12,,,,
sendto,6886,,,,
connect,0,,,,
bind,33,,,,
listen,0,,,,
accept,3,,,,
recv,0,,,,
send,0,,,,
InternetOpenUrl,0,,,,
InternetReadFile,981,,,,
InternetWriteFile,0,,,,
CreateThread,264,,,,
CreateRemoteThread,0,,,,
NtResumeThread,133,,,,
NtGetContextThread,6,,,,
NtSetContextThread,5,,,,
CreateProcessInternalW,37,,,,
NtOpenProcess,10348,,,,
Process32NextW,64079,,,,
Process32FirstW,1965,,,,
NtTerminateProcess,89,,,,
FindNextFile,0,,,,
FindFirstFile,0,,,,
FindFirstFileEx,0,,,,
SetFilePointer,11359,,,,
SetFilePointerEx,1747,,,,
GetFileSize,573,,,,
GetFileSizeEx,306,,,,
SetFileAttributes,0,,,,
GetFileType,68,,,,
CopyFileEx,0,,,,
CopyFile,0,,,,
DeleteFile,0,,,,
EncryptFile,0,,,,
NtReadFile,13084,,,,
NtWriteFile,26816,,,,
GetFileAttributes,0,,,,
GetFileAttributesEx,0,,,,
CryptDeriveKey,0,,,,
CryptDecodeObject,0,,,,
CryptGenKey,0,,,,
CryptImportPublicKeyInfo,0,,,,
CryptAcquireContext,0,,,,
CryptAcquireContextW,6,,,,
RegCloseKey,18990,,,,
RegCreateKeyExW,960,,,,
RegDeleteKeyW,0,,,,
RegQueryValueExW,19485,,,,
RegSetValueExW,445,,,,
RegEnumKeyExA,288,,,,
RegOpenKeyExW,27596,,,,
NtQueryValueKey,51269,,,,
NtOpenKey,49617,,,,
socket,4,,,,
InternetOpen,0,,,,
shutdown,12,,,,
sendto,6886,,,,
connect,0,,,,
bind,33,,,,
listen,0,,,,
accept,3,,,,
recv,0,,,,
send,0,,,,
InternetOpenUrl,0,,,,
InternetReadFile,981,,,,
InternetWriteFile,0,,,,
CreateThread,265,,,,
CreateRemoteThread,0,,,,
NtResumeThread,134,,,,
NtGetContextThread,6,,,,
NtSetContextThread,5,,,,
CreateProcessInternalW,37,,,,
NtOpenProcess,10348,,,,
Process32NextW,64079,,,,
Process32FirstW,1965,,,,
NtTerminateProcess,89,,,,
FindNextFile,0,,,,
FindFirstFile,0,,,,
FindFirstFileEx,0,,,,
SetFilePointer,11359,,,,
SetFilePointerEx,1747,,,,
GetFileSize,573,,,,
GetFileSizeEx,306,,,,
SetFileAttributes,0,,,,
GetFileType,68,,,,
CopyFileEx,0,,,,
CopyFile,0,,,,
DeleteFile,0,,,,
EncryptFile,0,,,,
NtReadFile,13085,,,,
NtWriteFile,26817,,,,
GetFileAttributes,0,,,,
GetFileAttributesEx,0,,,,
CryptDeriveKey,0,,,,
CryptDecodeObject,0,,,,
CryptGenKey,0,,,,
CryptImportPublicKeyInfo,0,,,,
CryptAcquireContext,0,,,,
CryptAcquireContextW,6,,,,
RegCloseKey,18995,,,,
RegCreateKeyExW,960,,,,
RegDeleteKeyW,0,,,,
RegQueryValueExW,19486,,,,
RegSetValueExW,445,,,,
RegEnumKeyExA,288,,,,
RegOpenKeyExW,27600,,,,
NtQueryValueKey,51275,,,,
NtOpenKey,49624,,,,
socket,4,,,,
InternetOpen,0,,,,
shutdown,12,,,,
sendto,6886,,,,
connect,0,,,,
bind,33,,,,
listen,0,,,,
accept,3,,,,
recv,0,,,,
send,0,,,,
InternetOpenUrl,0,,,,
InternetReadFile,981,,,,
InternetWriteFile,0,,,,
CreateThread,266,,,,
CreateRemoteThread,0,,,,
NtResumeThread,135,,,,
NtGetContextThread,6,,,,
NtSetContextThread,5,,,,
CreateProcessInternalW,37,,,,
NtOpenProcess,10348,,,,
Process32NextW,64079,,,,
Process32FirstW,1965,,,,
NtTerminateProcess,89,,,,
FindNextFile,0,,,,
FindFirstFile,0,,,,
FindFirstFileEx,0,,,,
SetFilePointer,11359,,,,
SetFilePointerEx,1747,,,,
GetFileSize,573,,,,
GetFileSizeEx,306,,,,
SetFileAttributes,0,,,,
GetFileType,68,,,,
CopyFileEx,0,,,,
CopyFile,0,,,,
DeleteFile,0,,,,
EncryptFile,0,,,,
NtReadFile,13086,,,,
NtWriteFile,26818,,,,
GetFileAttributes,0,,,,
GetFileAttributesEx,0,,,,
CryptDeriveKey,0,,,,
CryptDecodeObject,0,,,,
CryptGenKey,0,,,,
CryptImportPublicKeyInfo,0,,,,
CryptAcquireContext,0,,,,
CryptAcquireContextW,6,,,,
RegCloseKey,19000,,,,
RegCreateKeyExW,960,,,,
RegDeleteKeyW,0,,,,
RegQueryValueExW,19487,,,,
RegSetValueExW,445,,,,
RegEnumKeyExA,288,,,,
RegOpenKeyExW,27605,,,,
NtQueryValueKey,51281,,,,
NtOpenKey,49631,,,,
socket,4,,,,
InternetOpen,0,,,,
shutdown,12,,,,
sendto,6886,,,,
connect,0,,,,
bind,33,,,,
listen,0,,,,
accept,3,,,,
recv,0,,,,
send,0,,,,
InternetOpenUrl,0,,,,
InternetReadFile,981,,,,
InternetWriteFile,0,,,,
CreateThread,267,,,,
CreateRemoteThread,0,,,,
NtResumeThread,136,,,,
NtGetContextThread,6,,,,
NtSetContextThread,5,,,,
CreateProcessInternalW,37,,,,
NtOpenProcess,10348,,,,
Process32NextW,64079,,,,
Process32FirstW,1965,,,,
NtTerminateProcess,89,,,,
FindNextFile,0,,,,
FindFirstFile,0,,,,
FindFirstFileEx,0,,,,
SetFilePointer,11359,,,,
SetFilePointerEx,1747,,,,
GetFileSize,573,,,,
GetFileSizeEx,306,,,,
SetFileAttributes,0,,,,
GetFileType,68,,,,
CopyFileEx,0,,,,
CopyFile,0,,,,
DeleteFile,0,,,,
EncryptFile,0,,,,
NtReadFile,13087,,,,
NtWriteFile,26819,,,,
GetFileAttributes,0,,,,
GetFileAttributesEx,0,,,,
CryptDeriveKey,0,,,,
CryptDecodeObject,0,,,,
CryptGenKey,0,,,,
CryptImportPublicKeyInfo,0,,,,
CryptAcquireContext,0,,,,
CryptAcquireContextW,6,,,,
RegCloseKey,19005,,,,
RegCreateKeyExW,960,,,,
RegDeleteKeyW,0,,,,
RegQueryValueExW,19488,,,,
RegSetValueExW,445,,,,
RegEnumKeyExA,288,,,,
RegOpenKeyExW,27609,,,,
NtQueryValueKey,51287,,,,
NtOpenKey,49638,,,,
socket,4,,,,
InternetOpen,0,,,,
shutdown,12,,,,
sendto,6886,,,,
connect,0,,,,
bind,33,,,,
listen,0,,,,
accept,3,,,,
recv,0,,,,
send,0,,,,
InternetOpenUrl,0,,,,
InternetReadFile,981,,,,
InternetWriteFile,0,,,,
CreateThread,268,,,,
CreateRemoteThread,0,,,,
NtResumeThread,137,,,,
NtGetContextThread,6,,,,
NtSetContextThread,5,,,,
CreateProcessInternalW,37,,,,
NtOpenProcess,10348,,,,
Process32NextW,64079,,,,
Process32FirstW,1965,,,,
NtTerminateProcess,89,,,,
FindNextFile,0,,,,
FindFirstFile,0,,,,
FindFirstFileEx,0,,,,
SetFilePointer,11359,,,,
SetFilePointerEx,1747,,,,
GetFileSize,573,,,,
GetFileSizeEx,306,,,,
SetFileAttributes,0,,,,
GetFileType,68,,,,
CopyFileEx,0,,,,
CopyFile,0,,,,
DeleteFile,0,,,,
EncryptFile,0,,,,
NtReadFile,13088,,,,
NtWriteFile,26820,,,,
GetFileAttributes,0,,,,
GetFileAttributesEx,0,,,,
CryptDeriveKey,0,,,,
CryptDecodeObject,0,,,,
CryptGenKey,0,,,,
CryptImportPublicKeyInfo,0,,,,
CryptAcquireContext,0,,,,
CryptAcquireContextW,6,,,,
RegCloseKey,19010,,,,
RegCreateKeyExW,960,,,,
RegDeleteKeyW,0,,,,
RegQueryValueExW,19489,,,,
RegSetValueExW,445,,,,
RegEnumKeyExA,288,,,,
RegOpenKeyExW,27613,,,,
NtQueryValueKey,51293,,,,
NtOpenKey,49645,,,,
socket,4,,,,
InternetOpen,0,,,,
shutdown,12,,,,
sendto,6886,,,,
connect,0,,,,
bind,33,,,,
listen,0,,,,
accept,3,,,,
recv,0,,,,
send,0,,,,
InternetOpenUrl,0,,,,
InternetReadFile,981,,,,
InternetWriteFile,0,,,,
CreateThread,269,,,,
CreateRemoteThread,0,,,,
NtResumeThread,138,,,,
NtGetContextThread,6,,,,
NtSetContextThread,5,,,,
CreateProcessInternalW,37,,,,
NtOpenProcess,10348,,,,
Process32NextW,64079,,,,
Process32FirstW,1965,,,,
NtTerminateProcess,89,,,,
FindNextFile,0,,,,
FindFirstFile,0,,,,
FindFirstFileEx,0,,,,
SetFilePointer,11359,,,,
SetFilePointerEx,1747,,,,
GetFileSize,573,,,,
GetFileSizeEx,306,,,,
SetFileAttributes,0,,,,
GetFileType,68,,,,
CopyFileEx,0,,,,
CopyFile,0,,,,
DeleteFile,0,,,,
EncryptFile,0,,,,
NtReadFile,13089,,,,
NtWriteFile,26821,,,,
GetFileAttributes,0,,,,
GetFileAttributesEx,0,,,,
CryptDeriveKey,0,,,,
CryptDecodeObject,0,,,,
CryptGenKey,0,,,,
CryptImportPublicKeyInfo,0,,,,
CryptAcquireContext,0,,,,
CryptAcquireContextW,6,,,,
RegCloseKey,19012,,,,
RegCreateKeyExW,960,,,,
RegDeleteKeyW,0,,,,
