RegCloseKey,RegCreateKeyExW,RegDeleteKeyW,RegQueryValueExW,RegSetValueExW,RegEnumKeyExA,RegOpenKeyExW,NtQueryValueKey,NtOpenKey
197,1,0,437,0,0,307,2079,215
198,1,0,437,0,0,309,2083,220
198,1,0,437,0,0,309,2085,222
198,1,0,437,0,0,309,2085,222
271,2,0,621,0,0,420,2154,258
271,2,0,621,0,0,420,2156,260
