CryptDeriveKey,CryptDecodeObject,CryptGenKey,CryptImportPublicKeyInfo,CryptAcquireContext,CryptAcquireContextW
0,0,0,0,0,4
0,0,1,0,0,6
0,0,1,0,0,9
0,0,1,0,0,13
0,0,1,0,0,17
0,0,2,0,0,27
0,0,2,0,0,31
0,0,2,0,0,35
0,0,3,0,0,45
0,0,3,0,0,49
