socket,InternetOpen,shutdown,sendto,connect,bind,listen,accept,recv,send,InternetOpenUrl,InternetReadFile,InternetWriteFile
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,1,1,0,0,0
8,0,1,0,8,1,0,0,7,3,0,2,0
18,0,1,0,18,1,0,0,25,12,0,4,0
18,0,1,0,18,1,0,0,25,12,0,4,0
18,0,1,0,18,1,0,0,25,12,0,4,0
26,0,1,0,26,1,0,0,37,18,0,6,0
26,0,1,0,26,1,0,0,37,18,0,6,0
34,0,1,0,33,1,0,0,40,19,0,8,0
