0.679907572,-0.109302077,Locky
0.184523358,-0.078489629,Reveton
0.564063411,-0.115539297,Cerber
0.771920728,-0.147038785,CryptoWall
-0.093403746,-0.149955291,Genasom
0.552981834,-0.117053372,Cerber
0.652791587,-0.108504754,Locky
0.676236791,-0.109589203,Locky
0.466483089,-0.116275749,Cerber
0.661638023,-0.108906386,Locky
0.643443735,-0.073105866,Bengin
0.118741135,-0.064999794,Locky
0.567691527,-0.155892952,CryptoWall
0.637314824,-0.086437143,Locky
-0.093527474,-0.144507077,Genasom
0.712380826,-0.072147262,Bengin
0.469720204,-0.11444173,Cerber
0.653995663,-0.073360236,Bengin
0.479302116,-0.11514351,Cerber
0.118931604,-0.065078522,Locky
0.559968788,-0.115710219,Cerber
0.553391629,-0.147326276,TeslaCrypt
0.655538147,-0.109514122,Locky
0.581737091,-0.152807182,TeslaCrypt
0.695159837,-0.072404416,Bengin
0.639417308,-0.107059562,Locky
0.652319603,-0.108623907,Locky
0.562346458,-0.153377985,TeslaCrypt
0.660565904,-0.107319556,Locky
0.565694413,-0.155392667,TeslaCrypt
0.556859434,-0.14766437,TeslaCrypt
0.643726639,-0.107476886,Locky
0.372124166,-0.108816543,Cerber
0.491198442,-0.116472245,Cerber
0.520090267,0,Jigsaw
0.646242566,-0.086126356,Locky
0.216342579,-0.095010452,Cerber
0.387198639,-0.087082967,Reveton
0.652323237,-0.108624955,Locky
0.655563228,-0.109505632,Locky
0.32329962,-0.109153808,Bengin
0.499657003,-0.115872809,Cerber
0.560703589,-0.116069232,Cerber
0.643578383,-0.073108976,Bengin
0.655593514,-0.109512049,Locky
0.487836995,-0.074690548,Bengin
0.651925676,-0.073289206,Bengin
0.274641997,-0.083115023,Reveton
0.550295707,-0.116019362,Cerber
0.114517938,-0.06480286,Locky
0.470005448,-0.116187719,Cerber
0.556074137,-0.11683686,Cerber
0.118768008,-0.065012917,Locky
0.396928186,-0.104134566,Cerber
0.553849489,-0.116556175,Cerber
0.646248793,-0.086129954,Locky
0.54378324,-0.116866264,Cerber
0.311067432,0,Locky
0.457861011,-0.115962201,Cerber
0.469171451,-0.116225675,Cerber
0.212179863,0,Cryptolocker
0.184500384,-0.07848385,Reveton
0.501459704,-0.074876002,Bengin
0.117993197,-0.06493416,Locky
0.389508097,-0.08820296,Reveton
0.838153092,-0.150043714,CryptoWall
0.475683612,-0.07088683,Jigsaw
